Unnamed: 0,title,level,language,crediteligibility,processed_title,unique_title,level_encoded,language_encoded,credit_eligibility_encoded
8563.0,Operations Management in small businesses: key techniques,Expert,French,Yes,operations management in small businesses: key techniques,8563,2,2,1
8564.0,Power BI DAX Masterclass - Measures & Calculated Columns,Intermediate,English,No,power bi dax masterclass - measures & calculated columns,8564,3,1,0
8565.0,"Deliver Powerful, Painless Feedback to Motivate vs Frustrate",Expert,German,Yes,"deliver powerful, painless feedback to motivate vs frustrate",8565,2,3,1
8566.0,Create An App For Your Business in Swift ,All Levels,Spanish,No,create an app for your business in swift ,1262,0,4,0
8567.0,Mobile App Biz Pro Secrets - Complete App Business In A Box!,Intermediate,Spanish,Yes,mobile app biz pro secrets - complete app business in a box!,8567,3,4,1
8568.0,"SQL Learn SQL 101, 202 and 303 all in 1 Course. 10X Learning",All Levels,French,Yes,"sql learn sql 101, 202 and 303 all in 1 course. 10x learning",8568,0,2,1
8569.0,Roblox NPC Quest System,Intermediate,Spanish,Yes,roblox npc quest system,8569,3,4,1
8570.0,Build Professional Websites with Joomla Gantry,All Levels,Spanish,Yes,build professional websites with joomla gantry,8570,0,4,1
8571.0,Complete Python & Matplotlib Data Visualization,Intermediate,Spanish,No,complete python & matplotlib data visualization,467,3,4,0
8572.0,RxSwift & RxCocoa with X Code 10 & Swift 4.2,Intermediate,Spanish,No,rxswift & rxcocoa with x code 10 & swift 4.2,8572,3,4,0
8573.0,"Full-Stack app with Angular 12, Python Django & PostgreSQL",Beginner,Spanish,Yes,"full-stack app with angular 12, python django & postgresql",7773,1,4,1
8574.0,The Ultimate SQL Practice Bundle : 4 Practice Test 2023,Intermediate,German,Yes,the ultimate sql practice bundle : 4 practice test 2023,8574,3,3,1
8575.0,Make Money from ChatGPT / GPT-4 Projects,All Levels,English,Yes,make money from chatgpt / gpt-4 projects,8575,0,1,1
8576.0,Next.js 13 and React Crash Course 2023,Expert,Chinese,No,next.js 13 and react crash course 2023,3650,2,0,0
8577.0,Create modern MS Access forms and Advanced UI design Access,Expert,Spanish,No,create modern ms access forms and advanced ui design access,8577,2,4,0
8578.0,"How to do more with MIT App Inventor 2, Thunkable or Kodular",Intermediate,Chinese,Yes,"how to do more with mit app inventor 2, thunkable or kodular",8578,3,0,1
8579.0,"Practical OAuth, OpenID and JWT in C# .NET Core",Intermediate,Chinese,No,"practical oauth, openid and jwt in c# .net core",1080,3,0,0
8580.0,Introduction to Svelte (and SvelteKit),Intermediate,German,Yes,introduction to svelte (and sveltekit),2573,3,3,1
8581.0,Complete ODK (Open Data Kit) Course,All Levels,Spanish,No,complete odk (open data kit) course,8581,0,4,0
8582.0,SQL for Beginners: Zero to Hero By Ashish Gadpayle in Hindi,Beginner,Chinese,Yes,sql for beginners: zero to hero by ashish gadpayle in hindi,8582,1,0,1
8583.0,Mastering Live(View) development in Go (GoLang),Beginner,Spanish,Yes,mastering live(view) development in go (golang),8583,1,4,1
8584.0,Learn Objective C Programming for iOS Apps,Intermediate,French,Yes,learn objective c programming for ios apps,1809,3,2,1
8585.0,Learn  to Code with C# by  Creating  7 Complete Apps .,Beginner,French,No,learn  to code with c# by  creating  7 complete apps .,896,1,2,0
8586.0,Chrome DevTools Introduction Web Developers Guide,All Levels,French,Yes,chrome devtools introduction web developers guide,1116,0,2,1
8587.0,HOT & NEW : Build a Full Platform Game With Construct 2 or 3,Beginner,Chinese,No,hot & new : build a full platform game with construct 2 or 3,8587,1,0,0
8588.0,Python OpenCV Based GUI Application Development using PyQt5,Intermediate,French,No,python opencv based gui application development using pyqt5,1983,3,2,0
8589.0,Blockchain: Practical dApps Development using  Solidity,Beginner,German,Yes,blockchain: practical dapps development using  solidity,2470,1,3,1
8590.0,React Marathon: 70 Hands-On React Web Development Projects,Expert,German,Yes,react marathon: 70 hands-on react web development projects,8590,2,3,1
8591.0,"Build a good structure with golang (go, gin, mysql, gorm)",All Levels,Chinese,Yes,"build a good structure with golang (go, gin, mysql, gorm)",8591,0,0,1
8592.0,Mastering AWS RDS: Unlocking Database Excellence,Intermediate,Spanish,No,mastering aws rds: unlocking database excellence,8592,3,4,0
8593.0,Intro to Ansible,Beginner,English,No,intro to ansible,2941,1,1,0
8594.0,"Modern C++ development with bazel, googletest and googlemock",Beginner,Spanish,No,"modern c++ development with bazel, googletest and googlemock",8594,1,4,0
8595.0,Build a Flutter Stopwatch App with Custom UI and Animations,Expert,Spanish,No,build a flutter stopwatch app with custom ui and animations,8595,2,4,0
8596.0,A Complete Guide to Java Programming with Examples,All Levels,Spanish,No,a complete guide to java programming with examples,49,0,4,0
8597.0,Mastering AWS: Featuring SQS,All Levels,Spanish,No,mastering aws: featuring sqs,8597,0,4,0
8598.0,Python Training for Beginners - Learn Python with Exercises,Beginner,English,No,python training for beginners - learn python with exercises,625,1,1,0
8599.0,Publish your own Candy Crush* iPhone Game Today. iOS Code,All Levels,French,Yes,publish your own candy crush* iphone game today. ios code,8599,0,2,1
8600.0,Selenium with C# - A Complete End to End Course.,Expert,Spanish,Yes,selenium with c# - a complete end to end course.,1171,2,4,1
8601.0,PCB Design: Master Designing Printed Circuit Board,Expert,German,Yes,pcb design: master designing printed circuit board,8601,2,3,1
8602.0,Learn Java From Scratch,Expert,Chinese,No,learn java from scratch,850,2,0,0
8603.0,Wordpress Plugin Development with Svelte.js (2021),Beginner,Chinese,Yes,wordpress plugin development with svelte.js (2021),547,1,0,1
8604.0,Git Crash Course with Git Extensions,All Levels,German,No,git crash course with git extensions,68,0,3,0
8605.0,Kaggle Masterclass - build a Machine Learning Portfolio,Intermediate,Spanish,No,kaggle masterclass - build a machine learning portfolio,2494,3,4,0
8606.0,Complete C# programming Fundamentals With Example Projects,Expert,English,No,complete c# programming fundamentals with example projects,3408,2,1,0
8607.0,Flutter News Portal App-Firestore Backend(Android&ios App),Expert,French,No,flutter news portal app-firestore backend(android&ios app),4611,2,2,0
8608.0,Laravel 2023 -  how build API Microservices for Laravel,Beginner,Chinese,Yes,laravel 2023 -  how build api microservices for laravel,176,1,0,1
8609.0,Learn PHP and MySQL for Web Application and Web Development,Expert,French,No,learn php and mysql for web application and web development,1225,2,2,0
8610.0,Kubernetes on AWS: Step-By-Step Tutorial for Deployment,Beginner,English,Yes,kubernetes on aws: step-by-step tutorial for deployment,2394,1,1,1
8611.0,Image Manipulation with Python and Pillow,Intermediate,Chinese,No,image manipulation with python and pillow,8611,3,0,0
8612.0,Learn to Build Web Apps using UnderscoreJS : Code Like a Pro,All Levels,French,Yes,learn to build web apps using underscorejs : code like a pro,8612,0,2,1
8613.0,Fundamental Principles of Test Automation,Beginner,English,No,fundamental principles of test automation,8613,1,1,0
8614.0,Complete SDLC : Software Development Life Cycle SDLC (2023),Expert,French,No,complete sdlc : software development life cycle sdlc (2023),5823,2,2,0
8615.0,React Hooks Tips Only the Pros Know,Intermediate,Spanish,Yes,react hooks tips only the pros know,8615,3,4,1
8616.0,Python Video Processing,Beginner,English,Yes,python video processing,5265,1,1,1
8617.0,Complete ReactJS developer Bootcamp - Build 10 projects,Expert,French,Yes,complete reactjs developer bootcamp - build 10 projects,3145,2,2,1
8618.0,Level Up Your Mobile Game with Unity Multiplayer [ Netcode ],Intermediate,Spanish,No,level up your mobile game with unity multiplayer [ netcode ],2360,3,4,0
8619.0,Practical CSS Grid: Learn Grid Layout in under 2 hours!,Beginner,Spanish,No,practical css grid: learn grid layout in under 2 hours!,8619,1,4,0
8620.0,Learn Android App Development & Promote Your App like a Pro,Beginner,English,No,learn android app development & promote your app like a pro,5601,1,1,0
8621.0,Fullstack Node.js and Express Bootcamp with Real Projects,Expert,German,Yes,fullstack node.js and express bootcamp with real projects,103,2,3,1
8622.0,Data Science and Analytics with AWS Quicksight and Power BI,Expert,Chinese,Yes,data science and analytics with aws quicksight and power bi,8622,2,0,1
8623.0,Complete C++ Programming Course  with OOP's Concept,All Levels,English,Yes,complete c++ programming course  with oop's concept,8623,0,1,1
8624.0,API Test Automation | POSTMAN | SOAPUI | KATALON | JMETER,All Levels,Spanish,No,api test automation | postman | soapui | katalon | jmeter,8624,0,4,0
8625.0,Quality Risk Management In Clinical Trials,Expert,Spanish,No,quality risk management in clinical trials,8625,2,4,0
8626.0,Azure DevOps Build Pipelines: Run Windows UI Automation & CI,Intermediate,English,Yes,azure devops build pipelines: run windows ui automation & ci,8626,3,1,1
8627.0,Learn SASS: from beginner to expert,Beginner,German,No,learn sass: from beginner to expert,442,1,3,0
8628.0,Beginner's ES6 Programming. Code for the Web in JavaScript!,Beginner,Chinese,No,beginner's es6 programming. code for the web in javascript!,162,1,0,0
8629.0,Learn MongoDB from scratch: Absolute beginner's introduction,Beginner,French,No,learn mongodb from scratch: absolute beginner's introduction,1724,1,2,0
8630.0,Learn SASS: from beginner to expert,Beginner,English,Yes,learn sass: from beginner to expert,442,1,1,1
8631.0,Progressive Web Apps - Beginner to Expert - 2021,Expert,Chinese,Yes,progressive web apps - beginner to expert - 2021,202,2,0,1
8632.0,Angular for beginners: Learn from scratch,Beginner,Chinese,Yes,angular for beginners: learn from scratch,417,1,0,1
8633.0,Access VBA introduction - Series1,Expert,Spanish,No,access vba introduction - series1,8633,2,4,0
8634.0,Learn MongoDB from scratch: Absolute beginner's introduction,Beginner,French,Yes,learn mongodb from scratch: absolute beginner's introduction,1724,1,2,1
8635.0,Learn ReactJS quickly- The Complete Beginners Guide,Expert,English,Yes,learn reactjs quickly- the complete beginners guide,8635,2,1,1
8636.0,Python Django Basics To Advanced | Complete Blog Application,All Levels,Spanish,No,python django basics to advanced | complete blog application,8636,0,4,0
8637.0,Intro To Ruby For Game Development,Beginner,Spanish,No,intro to ruby for game development,486,1,4,0
8638.0,Data Analysis with  Oracle Analytic Functions,Beginner,German,No,data analysis with  oracle analytic functions,1249,1,3,0
8639.0,Linux Shell Course for Beginners,All Levels,Chinese,No,linux shell course for beginners,1369,0,0,0
8640.0,Use Vuejs 2 to Create a Beautiful SEO-Ready Website,Beginner,English,Yes,use vuejs 2 to create a beautiful seo-ready website,8640,1,1,1
8641.0,NodeJS in Action,Expert,English,No,nodejs in action,8641,2,1,0
8642.0,"Android Jetpack: Room, Navigation and Data Binding",All Levels,English,No,"android jetpack: room, navigation and data binding",8642,0,1,0
8643.0,Android with PHP and MySQL,Beginner,Spanish,No,android with php and mysql,509,1,4,0
8644.0,"Complete JWT Authentication Course with Node, Mongo, Express",Expert,German,No,"complete jwt authentication course with node, mongo, express",8644,2,3,0
8645.0,Master Data Visualization with Python and Matplotlib 3,Beginner,French,No,master data visualization with python and matplotlib 3,467,1,2,0
8646.0,"Full-Stack app with Angular 12, Python Django and Mongo DB",Beginner,Spanish,No,"full-stack app with angular 12, python django and mongo db",3320,1,4,0
8647.0,2D Game Development with Cocos Creator: The Ultimate Guide,Beginner,French,Yes,2d game development with cocos creator: the ultimate guide,5371,1,2,1
8648.0,Master Python by Building  Real-World Python  Projects,Expert,German,Yes,master python by building  real-world python  projects,296,2,3,1
8649.0,"Build & Publish a Word Search Puzzle Game for iOS, no coding",Expert,Chinese,Yes,"build & publish a word search puzzle game for ios, no coding",8649,2,0,1
8650.0,Learn ELIXIR Programming from ZERO to HERO,Intermediate,English,Yes,learn elixir programming from zero to hero,4428,3,1,1
8651.0,WordPress Plugin Development 2023 and Proversion for selling,Expert,French,No,wordpress plugin development 2023 and proversion for selling,8651,2,2,0
8652.0,Angular and NestJS: A Practical Guide with Docker,Expert,Spanish,No,angular and nestjs: a practical guide with docker,366,2,4,0
8653.0,2D Game Development : Build 7 Android iOS 2D Games using C#,All Levels,French,No,2d game development : build 7 android ios 2d games using c#,13,0,2,0
8654.0,Taking Python to Production: A Professional Onboarding Guide,Beginner,Chinese,Yes,taking python to production: a professional onboarding guide,8654,1,0,1
8655.0,MERN Stack Movie Tickets Booking App 2023,Beginner,English,No,mern stack movie tickets booking app 2023,8655,1,1,0
8656.0,Zero to Hero in Vex Robotics,Beginner,French,No,zero to hero in vex robotics,7269,1,2,0
8657.0,Learn Automation of AutoCAD using python,Expert,Chinese,No,learn automation of autocad using python,3275,2,0,0
8658.0,Hands-On Statistical Predictive Modeling,Intermediate,Spanish,No,hands-on statistical predictive modeling,4642,3,4,0
8659.0,New Methods in Data Visualization with Python,Expert,German,Yes,new methods in data visualization with python,1814,2,3,1
8660.0,Scala Programming Language,Expert,Spanish,No,scala programming language,61,2,4,0
8661.0,Become a Citizen Data Scientist : Marketing perspective,Beginner,English,No,become a citizen data scientist : marketing perspective,8661,1,1,0
8662.0,Become a Citizen Data Scientist : Marketing perspective,Beginner,Spanish,No,become a citizen data scientist : marketing perspective,8661,1,4,0
8663.0,Scala Programming Language,All Levels,Spanish,Yes,scala programming language,61,0,4,1
8664.0,CSS Grid - Build Modern Real World websites fast (+projects),Intermediate,Spanish,No,css grid - build modern real world websites fast (+projects),14,3,4,0
8665.0,Google Apps Script - Project Exercise Spreadsheet web app,Intermediate,Spanish,No,google apps script - project exercise spreadsheet web app,7081,3,4,0
8666.0,"Mobile Test Automation - Robot Framework, Python & Appium",Expert,English,No,"mobile test automation - robot framework, python & appium",203,2,1,0
8667.0,Learning Python From Beginner to Advanced Complete Course,Beginner,Chinese,No,learning python from beginner to advanced complete course,78,1,0,0
8668.0,TypeScript Developer Course in 2023 – Beginner to Expert,All Levels,French,No,typescript developer course in 2023 – beginner to expert,8668,0,2,0
