Unnamed: 0,title,level,language,crediteligibility
8476.0,WordPress Plugin Masterclass With Ajax and  Shortcode - 2022,All Levels,German,Yes
8477.0,The JavaScript Design Patterns and Best Practices Collection,Intermediate,English,No
8478.0,Mastering CodeIgniter 4 with Bootstrap 4: Projects and Advan,Expert,French,No
8479.0,Data Science and Machine Learning in Python,Expert,English,Yes
8480.0,Angular Two Certification Programmer Guide (Test Prep),Expert,Spanish,No
8481.0,Learn Openshift The Container Orchestration- Openshift 3,Expert,English,No
8482.0,Data Analysis In-Depth (With Python),Expert,German,No
8483.0,Master Redis: A Complete Course on Redis,All Levels,Chinese,No
8484.0,Crisper Learning for Robotics Process Automation - UiPath,Expert,English,Yes
8485.0,Unity For Software Developers,Intermediate,English,No
8486.0,"YAML, JSON & JSONPath: For Absolute Beginners",Expert,French,Yes
8487.0,Unity and Playmaker No Coding Action Adventure Game Making!,Beginner,German,Yes
8488.0,Talend DI + TMC + AWS - Zero to Hero,Expert,Chinese,Yes
8489.0,"Full-Stack Web Development using Angular 10, Web API & SQL",All Levels,Spanish,Yes
8490.0,Pytest : Python 3 Unit Testing Tutorial For Beginners,Beginner,English,Yes
8491.0,Essential SQL Server Administration Tips (Hands-On Guides),Expert,Chinese,Yes
8492.0,REST API: Data Extraction with Python - without Web Scraping,Intermediate,Spanish,Yes
8493.0,Introduction to METS the Minimal Essential Testing Strategy,Expert,German,Yes
8494.0,A complete guide to Domain and Web Hosting development,Expert,German,Yes
8495.0,ChatGPT Masterclass for Programmers and Software Engineers,Intermediate,Chinese,Yes
8496.0,Complete Python for Data Science & Machine Learning from A-Z,Expert,Spanish,No
8497.0,Build a Grocery Ecommerce Shopping App with FlutterFlow,Beginner,German,No
8498.0,Unity: How To Create An In-Game Store,Intermediate,Chinese,No
8499.0,Basics and Advanced Angular 2 Programming Course,All Levels,German,Yes
8500.0,Firebase: Upgrading and Creating Application on new Firebase,All Levels,German,Yes
8501.0,Docker and Containers Essentials,Intermediate,German,Yes
8502.0,Java EE 8 RESTful Web Services Cookbook,Expert,French,Yes
8503.0,"AWS Storage- S3, Glacier, EFS, EBS, Storage Gateway",All Levels,Spanish,Yes
8504.0,Learn CNC (Operating+Setting) in English,Intermediate,Chinese,No
8505.0,Unity Mobile Game - Master Hyper Casual Word Game Mechanics!,Beginner,Chinese,No
8506.0,Selenium Starter program,Beginner,Spanish,Yes
8507.0,Unity Mobile Game - Master Hyper Casual Word Game Mechanics!,Beginner,Spanish,Yes
8508.0,Probability and Statistics In Data Science,All Levels,Spanish,No
8509.0,Natural Language Processing with Machine Learning in Python,Beginner,Spanish,No
8510.0,Start to use GitHub pull requests like a master,Beginner,English,No
8511.0,Python Masterclass| Basic to OOP Programming with Anaconda,All Levels,Chinese,Yes
8512.0,K-Means for Cluster Analysis and Unsupervised Learning in R,All Levels,English,Yes
8513.0,DevOps: Hands-On Guide To Automation With Ansible,Intermediate,German,Yes
8514.0,Time Series Analysis Real world use-cases in python,Intermediate,German,Yes
8515.0,1 Hour Website - Build a Website in 1 Hour,All Levels,Chinese,No
8516.0,Mastering Pointers in C : A Course on Efficient Programming,Expert,German,No
8517.0,Master Tableau: 20 Projects for Ultimate Data Visualization,Expert,Spanish,Yes
8518.0,Python for Red-Blue Teams from Scratch 2022,Expert,English,No
8519.0,Mastering Google AppSheet: No-Code App Development,Intermediate,Spanish,Yes
8520.0,Marketing iOS Apps Using App Store Optimization (ASO),Beginner,German,No
8521.0,Rest API Testing using SoapUI | Real time Application,Expert,English,Yes
8522.0,"Ultimate Python - ML, AI, Hacking, Speech Recognition & more",Expert,Spanish,No
8523.0,React Portfolio Project - React Training for Beginners,All Levels,Chinese,No
8524.0,Oracle Goldengate Veridata Fundamentals,All Levels,Spanish,No
8525.0,Scala in Practice,Beginner,German,Yes
8526.0,SciKit-Learn in Python for Machine Learning Engineers,Beginner,English,No
8527.0,HTML and CSS for Beginning Web Developers,Beginner,Chinese,Yes
8528.0,The Pandas Bootcamp | Data Analysis with Pandas Python3,Expert,English,Yes
8529.0,Entity Framework : A Comprehensive Course,All Levels,Chinese,No
8530.0,iOS Toolbox: XCUI UI Unit Testing with Xcode 9,Intermediate,English,Yes
8531.0,"Vue 3, Vuetify and Nuxt.js: A Rapid Guide",Intermediate,German,Yes
8532.0,C Language Programming : Complete Guide on C Language.,Beginner,Chinese,Yes
8533.0,Springboot with Spring Framework,Beginner,French,Yes
8534.0,The Full Stack Web Development 2023: Bootcamp,Expert,English,No
8535.0,Practical Data Analysis - SQL & Tableau with Real Projects,Expert,English,Yes
8536.0,Front End  Developer - HTML CSS  Bootstrap JavaScript React,Beginner,Spanish,No
8537.0,Learn Basics of Outsystems Reactive Development Step by Step,Beginner,Chinese,Yes
8538.0,Learn ARKit 2 for iOS 12 from Scratch!,All Levels,French,Yes
8539.0,The Complete Android 10 Development Bootcamp Java and kotlin,All Levels,German,Yes
8540.0,Learn ARKit 2 for iOS 12 from Scratch!,All Levels,Spanish,Yes
8541.0,Hands-On Arduino,Expert,French,Yes
8542.0,"React, Context & Sass Build a Real World Responsive Website",All Levels,Chinese,Yes
8543.0,Learn to code by creating 14 projects with JavaScript and C#,Beginner,French,Yes
8544.0,The Complete ChatGPT with React Native - Mobile Application,All Levels,English,Yes
8545.0,"Docker for Developers, Dockerize React, Node, Mongo and more",Intermediate,English,Yes
8546.0,Advanced Java Using Eclipse IDE: Learn JavaFX & Databases,Intermediate,Spanish,No
8547.0,Sequelize ORM with NodeJS,Intermediate,Chinese,No
8548.0,Python For Beginners Crash Course Using VS Code,Beginner,Chinese,Yes
8549.0,"Data Visualization in Python (Mplib, Seaborn, Plotly, Dash)",Beginner,French,Yes
8550.0,Python for Data Science: Numpy and Pandas Libraries for Data,Intermediate,Spanish,Yes
8551.0,Machine Learning use in Android the Complete Guide,Expert,Chinese,No
8552.0,Building web APIs with Rust (advanced),Intermediate,English,No
8553.0,"Build REST APIs with Python, Django REST Framework: Web API",All Levels,French,No
8554.0,Python Beginner Projects : 10 Project in 10 Days,Beginner,German,Yes
8555.0,Get your PgMP® Certification on your first attempt [4th Ed],Intermediate,English,Yes
8556.0,Supervisor Leadership Skills for a Safe Workplace,Expert,Spanish,No
8557.0,TABLEAU 2018: Hands-On Tableau Training For Data Science!,All Levels,Chinese,Yes
8558.0,Leading Effective 1-on-1 Meetings: Win loyalty and retention,Expert,English,Yes
8559.0,Guy Kawasaki’s The Art of Evangelism,Intermediate,German,No
8560.0,How to Write an Effective Research Paper,All Levels,German,Yes
8561.0,How to build an ecommerce store with wordpress & woocommerce,Beginner,Spanish,No
8562.0,Learn how to Build High Quality Affiliate Websites,Expert,English,No
8563.0,Operations Management in small businesses: key techniques,Expert,French,Yes
8564.0,Power BI DAX Masterclass - Measures & Calculated Columns,Intermediate,English,No
8565.0,"Deliver Powerful, Painless Feedback to Motivate vs Frustrate",Expert,German,Yes
8566.0,Create An App For Your Business in Swift ,All Levels,Spanish,No
8567.0,Mobile App Biz Pro Secrets - Complete App Business In A Box!,Intermediate,Spanish,Yes
8568.0,"SQL Learn SQL 101, 202 and 303 all in 1 Course. 10X Learning",All Levels,French,Yes
8569.0,Roblox NPC Quest System,Intermediate,Spanish,Yes
8570.0,Build Professional Websites with Joomla Gantry,All Levels,Spanish,Yes
8571.0,Complete Python & Matplotlib Data Visualization,Intermediate,Spanish,No
8572.0,RxSwift & RxCocoa with X Code 10 & Swift 4.2,Intermediate,Spanish,No
8573.0,"Full-Stack app with Angular 12, Python Django & PostgreSQL",Beginner,Spanish,Yes
8574.0,The Ultimate SQL Practice Bundle : 4 Practice Test 2023,Intermediate,German,Yes
8575.0,Make Money from ChatGPT / GPT-4 Projects,All Levels,English,Yes
8576.0,Next.js 13 and React Crash Course 2023,Expert,Chinese,No
8577.0,Create modern MS Access forms and Advanced UI design Access,Expert,Spanish,No
8578.0,"How to do more with MIT App Inventor 2, Thunkable or Kodular",Intermediate,Chinese,Yes
8579.0,"Practical OAuth, OpenID and JWT in C# .NET Core",Intermediate,Chinese,No
8580.0,Introduction to Svelte (and SvelteKit),Intermediate,German,Yes
8581.0,Complete ODK (Open Data Kit) Course,All Levels,Spanish,No
8582.0,SQL for Beginners: Zero to Hero By Ashish Gadpayle in Hindi,Beginner,Chinese,Yes
8583.0,Mastering Live(View) development in Go (GoLang),Beginner,Spanish,Yes
8584.0,Learn Objective C Programming for iOS Apps,Intermediate,French,Yes
8585.0,Learn  to Code with C# by  Creating  7 Complete Apps .,Beginner,French,No
8586.0,Chrome DevTools Introduction Web Developers Guide,All Levels,French,Yes
8587.0,HOT & NEW : Build a Full Platform Game With Construct 2 or 3,Beginner,Chinese,No
8588.0,Python OpenCV Based GUI Application Development using PyQt5,Intermediate,French,No
8589.0,Blockchain: Practical dApps Development using  Solidity,Beginner,German,Yes
8590.0,React Marathon: 70 Hands-On React Web Development Projects,Expert,German,Yes
8591.0,"Build a good structure with golang (go, gin, mysql, gorm)",All Levels,Chinese,Yes
8592.0,Mastering AWS RDS: Unlocking Database Excellence,Intermediate,Spanish,No
8593.0,Intro to Ansible,Beginner,English,No
8594.0,"Modern C++ development with bazel, googletest and googlemock",Beginner,Spanish,No
8595.0,Build a Flutter Stopwatch App with Custom UI and Animations,Expert,Spanish,No
8596.0,A Complete Guide to Java Programming with Examples,All Levels,Spanish,No
8597.0,Mastering AWS: Featuring SQS,All Levels,Spanish,No
8598.0,Python Training for Beginners - Learn Python with Exercises,Beginner,English,No
8599.0,Publish your own Candy Crush* iPhone Game Today. iOS Code,All Levels,French,Yes
8600.0,Selenium with C# - A Complete End to End Course.,Expert,Spanish,Yes
8601.0,PCB Design: Master Designing Printed Circuit Board,Expert,German,Yes
8602.0,Learn Java From Scratch,Expert,Chinese,No
8603.0,Wordpress Plugin Development with Svelte.js (2021),Beginner,Chinese,Yes
8604.0,Git Crash Course with Git Extensions,All Levels,German,No
8605.0,Kaggle Masterclass - build a Machine Learning Portfolio,Intermediate,Spanish,No
8606.0,Complete C# programming Fundamentals With Example Projects,Expert,English,No
8607.0,Flutter News Portal App-Firestore Backend(Android&ios App),Expert,French,No
8608.0,Laravel 2023 -  how build API Microservices for Laravel,Beginner,Chinese,Yes
8609.0,Learn PHP and MySQL for Web Application and Web Development,Expert,French,No
8610.0,Kubernetes on AWS: Step-By-Step Tutorial for Deployment,Beginner,English,Yes
8611.0,Image Manipulation with Python and Pillow,Intermediate,Chinese,No
8612.0,Learn to Build Web Apps using UnderscoreJS : Code Like a Pro,All Levels,French,Yes
8613.0,Fundamental Principles of Test Automation,Beginner,English,No
8614.0,Complete SDLC : Software Development Life Cycle SDLC (2023),Expert,French,No
8615.0,React Hooks Tips Only the Pros Know,Intermediate,Spanish,Yes
8616.0,Python Video Processing,Beginner,English,Yes
8617.0,Complete ReactJS developer Bootcamp - Build 10 projects,Expert,French,Yes
8618.0,Level Up Your Mobile Game with Unity Multiplayer [ Netcode ],Intermediate,Spanish,No
8619.0,Practical CSS Grid: Learn Grid Layout in under 2 hours!,Beginner,Spanish,No
8620.0,Learn Android App Development & Promote Your App like a Pro,Beginner,English,No
8621.0,Fullstack Node.js and Express Bootcamp with Real Projects,Expert,German,Yes
8622.0,Data Science and Analytics with AWS Quicksight and Power BI,Expert,Chinese,Yes
8623.0,Complete C++ Programming Course  with OOP's Concept,All Levels,English,Yes
8624.0,API Test Automation | POSTMAN | SOAPUI | KATALON | JMETER,All Levels,Spanish,No
8625.0,Quality Risk Management In Clinical Trials,Expert,Spanish,No
8626.0,Azure DevOps Build Pipelines: Run Windows UI Automation & CI,Intermediate,English,Yes
8627.0,Learn SASS: from beginner to expert,Beginner,German,No
8628.0,Beginner's ES6 Programming. Code for the Web in JavaScript!,Beginner,Chinese,No
8629.0,Learn MongoDB from scratch: Absolute beginner's introduction,Beginner,French,No
8630.0,Learn SASS: from beginner to expert,Beginner,English,Yes
8631.0,Progressive Web Apps - Beginner to Expert - 2021,Expert,Chinese,Yes
8632.0,Angular for beginners: Learn from scratch,Beginner,Chinese,Yes
8633.0,Access VBA introduction - Series1,Expert,Spanish,No
8634.0,Learn MongoDB from scratch: Absolute beginner's introduction,Beginner,French,Yes
8635.0,Learn ReactJS quickly- The Complete Beginners Guide,Expert,English,Yes
8636.0,Python Django Basics To Advanced | Complete Blog Application,All Levels,Spanish,No
8637.0,Intro To Ruby For Game Development,Beginner,Spanish,No
8638.0,Data Analysis with  Oracle Analytic Functions,Beginner,German,No
8639.0,Linux Shell Course for Beginners,All Levels,Chinese,No
8640.0,Use Vuejs 2 to Create a Beautiful SEO-Ready Website,Beginner,English,Yes
8641.0,NodeJS in Action,Expert,English,No
8642.0,"Android Jetpack: Room, Navigation and Data Binding",All Levels,English,No
8643.0,Android with PHP and MySQL,Beginner,Spanish,No
8644.0,"Complete JWT Authentication Course with Node, Mongo, Express",Expert,German,No
8645.0,Master Data Visualization with Python and Matplotlib 3,Beginner,French,No
8646.0,"Full-Stack app with Angular 12, Python Django and Mongo DB",Beginner,Spanish,No
8647.0,2D Game Development with Cocos Creator: The Ultimate Guide,Beginner,French,Yes
8648.0,Master Python by Building  Real-World Python  Projects,Expert,German,Yes
8649.0,"Build & Publish a Word Search Puzzle Game for iOS, no coding",Expert,Chinese,Yes
8650.0,Learn ELIXIR Programming from ZERO to HERO,Intermediate,English,Yes
8651.0,WordPress Plugin Development 2023 and Proversion for selling,Expert,French,No
8652.0,Angular and NestJS: A Practical Guide with Docker,Expert,Spanish,No
8653.0,2D Game Development : Build 7 Android iOS 2D Games using C#,All Levels,French,No
8654.0,Taking Python to Production: A Professional Onboarding Guide,Beginner,Chinese,Yes
8655.0,MERN Stack Movie Tickets Booking App 2023,Beginner,English,No
8656.0,Zero to Hero in Vex Robotics,Beginner,French,No
8657.0,Learn Automation of AutoCAD using python,Expert,Chinese,No
8658.0,Hands-On Statistical Predictive Modeling,Intermediate,Spanish,No
8659.0,New Methods in Data Visualization with Python,Expert,German,Yes
8660.0,Scala Programming Language,Expert,Spanish,No
8661.0,Become a Citizen Data Scientist : Marketing perspective,Beginner,English,No
8662.0,Become a Citizen Data Scientist : Marketing perspective,Beginner,Spanish,No
8663.0,Scala Programming Language,All Levels,Spanish,Yes
8664.0,CSS Grid - Build Modern Real World websites fast (+projects),Intermediate,Spanish,No
8665.0,Google Apps Script - Project Exercise Spreadsheet web app,Intermediate,Spanish,No
8666.0,"Mobile Test Automation - Robot Framework, Python & Appium",Expert,English,No
8667.0,Learning Python From Beginner to Advanced Complete Course,Beginner,Chinese,No
8668.0,TypeScript Developer Course in 2023 – Beginner to Expert,All Levels,French,No
8669.0,FULL  Authentication WITH REACT JS NEXT JS TYPESCRIPT 2023,Intermediate,German,No
8670.0,Develop iPhone and iPad apps with no programming experience,Beginner,French,No
8671.0,Hands-On Django 2,Beginner,French,Yes
8672.0,Create a social network using PHP Mysqli HTML Css and JQuery,All Levels,German,Yes
8673.0,Build Complete School Management Software | Python PyQt5 SQL,Intermediate,English,No
8674.0,Swift 5 Programming for Beginners | Quickly Learn the Basics,Beginner,German,No
8675.0,How To Make A Real Estate Website With WordPress,Beginner,English,Yes
8676.0,AWS Sagemaker 2018- Fully Managed Machine Learning Service,All Levels,French,Yes
8677.0,Machine Learning Real World Case Studies | Hands-on Python,Intermediate,English,Yes
8678.0,How To Make A Real Estate Website With WordPress,Beginner,Chinese,Yes
8679.0,Swift 5 Programming for Beginners | Quickly Learn the Basics,Beginner,German,No
8680.0,Learn To Build Trading Indicators for NinjaTrader,Beginner,Chinese,No
8681.0,Solidity and Blockchain for beginners,Beginner,French,No
8682.0,Google Script application Connecting to Twitter API and more,Intermediate,German,No
8683.0,"Simple and Complete ChatGPT, Dall-E and Tailwind Rails App",Intermediate,French,No
